Degraded,MOS_CNN,MOS_polqa,MOS_P563,MOS_PESQ,CNNerr,PESQerr,P563err,CNNacc,PESQacc,P563acc
anonymous-20100125-gkc_a0009_plr1_opus,1.0929387,3.98,1.0,4.168000221252441,2.8870613384246826,0.18800022125244142,2.98,62.651211663328816,97.56791434343543,61.44890038809832
kmitch-20100603-esk_a0543_plr3_opus,2.8449783,2.98,0.0,3.8329999446868896,0.13502166748046873,0.8529999446868897,2.98,97.99373450994845,87.3254094400165,55.72065378900446
spych102-20120324-ijm_b0505_plr3_evs,3.8901043,3.57,0.0,3.5299999713897705,0.32010429382324235,0.04000002861022933,3.57,95.6269905215404,99.45355152171818,51.22950819672131
inverschnecky-20131201-xqj_b0196_plr1_evs,2.5748909,4.72,0.0,3.9040000438690186,2.1451091480255124,0.8159999561309812,4.72,74.67403603275665,90.36599815665902,44.27390791027154
akiplaner-20091214-dya_a0183_plr1_opus,2.2363515,4.62,1.0,4.234000205993652,2.383648509979248,0.38599979400634776,3.62,71.52152317826466,95.38829397841879,56.75029868578256
tmarkus-20080919-trq_b0103_plr1_evs,3.7440803,4.2,0.0,3.7130000591278076,0.4559196949005129,0.48699994087219256,4.2,94.2651610704338,93.87421458022399,47.16981132075472
chrisspen-20120505-baa_b0428_plr1_evs,0.95828813,4.53,1.0,3.9200000762939453,3.5717118668556216,0.6099999237060549,3.5300000000000002,56.863383250535975,92.63285116297035,57.36714975845411
anonymous-20110219-hhi_ar-10_plr3_opus,3.909543,4.64,1.0,4.193999767303467,0.7304569625854489,0.4460002326965329,3.6399999999999997,91.29371915869548,94.68414502149544,56.615017878426706
anonymous-20090121-ixf_a0310_plr5_evs,0.9945754,3.75,1.0,3.242000102996826,2.7554246187210083,0.5079998970031738,2.75,63.26100508371989,93.22666803995769,63.333333333333336
ralfherzog-20071205-en28_en28-68_plr5_evs,1.0134811,1.0,0.0,1.024999976158142,0.01348114013671875,0.02499997615814209,1.0,99.7161865234375,99.47368471246017,78.94736842105263
anonymous-20081105-zoq_a0379_plr3_opus,4.4359155,2.68,1.0,3.7690000534057617,1.7559154701232909,1.0890000534057616,1.6800000000000002,72.69182783634074,83.06376277751536,73.87247278382581
anonymous-20140729-cxx_a0541_plr3_opus,4.150165,2.86,1.0,3.6589999198913574,1.29016508102417,0.7989999198913575,1.8599999999999999,80.48161753367367,87.91225537229414,71.86081694402421
Kyton-20081201-vtl_a0408_plr5_evs,3.7625744,3.2,1.0,3.3410000801086426,0.5625744342803953,0.1410000801086424,2.2,91.90540382330366,97.9712218689404,68.34532374100719
glenton-20090924-vzf_b0093_plr3_evs,4.747495,4.16,0.0,3.8589999675750732,0.5874951744079588,0.3010000324249269,4.16,92.57275380015223,96.1946898555635,47.408343868520866
bjb-20120211_vf29-15_plr5_evs,4.455558,1.0,1.18518,1.031999945640564,3.4555578231811523,0.031999945640563965,0.1851799999999999,27.251414248817838,99.32631693388286,96.10147368421053
Nadim-20100515-grp_a0144_plr3_evs,4.3876376,3.56,1.078897,3.4609999656677246,0.8276376152038574,0.09900003433227544,2.481103,88.67800799994723,98.64569036481156,66.05878248974008
anonymous-20090623-jhj_a0289_plr5_opus,3.2866387,4.42,1.0,3.88100004196167,1.1333612632751464,0.53899995803833,3.42,86.12776911535929,93.4026932920645,58.13953488372093
danuker-20121226-pog_b0258_plr1_opus,0.9352536,4.63,1.0,4.0970001220703125,3.694746379852295,0.5329998779296874,3.63,55.909947734459486,93.63961959511113,56.68257756563245
james_h-20100808-vbg_a0313_plr3_opus,0.9279681,2.66,0.0,3.822999954223633,1.7320319151878358,1.1629999542236327,2.66,72.97922129192143,81.85647497311025,58.50234009360374
anonymous-20090927-ovr_a0212_plr3_opus,3.8165956,2.69,1.339372,3.8269999027252197,1.1265955543518067,1.1369999027252198,1.350628,82.50628021192847,82.34472200737235,79.02751552795031
ralfherzog-20070826_vf23_vf23-31_plr5_evs,4.0109835,1.0,0.0,1.034999966621399,3.010983467102051,0.034999966621398926,1.0,36.61087437679893,99.26315859744423,78.94736842105263
anonymous-20110330-aym_b0290_plr3_opus,4.2151246,2.99,1.0,3.940999984741211,1.2251246070861814,0.9509999847412107,1.9900000000000002,81.82307704619909,85.89020794152506,70.47477744807121
anonymous-20090121-wjq_b0494_plr3_evs,4.726099,3.41,1.0,3.3259999752044678,1.3160990142822264,0.08400002479553237,2.41,81.61872885080689,98.82681529615178,66.34078212290503
anonymous-20090106-uqf_b0364_plr1_opus,3.9296312,4.63,1.0,4.156000137329102,0.7003687667846679,0.47399986267089833,3.63,91.64237748466984,94.3436770564332,56.68257756563245
anonymous-20100204-qdn_b0433_plr1_opus,1.0435914,4.52,1.0,4.203999996185303,3.476408619880676,0.31600000381469684,3.5199999999999996,57.96362007399424,96.17896005060825,57.436517533252726
anonymous-20090106-jzn_b0230_plr1_evs,4.1502914,1.91,1.0,3.194999933242798,2.2402914428710936,1.284999933242798,0.9099999999999999,60.41887910121743,77.29682096744173,83.92226148409894
itricker-20110528-nxv_a0491_plr1_evs,3.885637,2.67,0.0,3.747999906539917,1.2156370449066163,1.077999906539917,2.67,81.06484353728013,83.20872419719755,58.41121495327103
ralfherzog-20080113-en48_en48-41_plr5_opus,3.543313,1.0,0.0,1.0269999504089355,2.5433130264282227,0.026999950408935547,1.0,46.456567864669,99.43157999139083,78.94736842105263
anonymous-20130916-oas_a0137_plr1_opus,2.3547616,3.39,1.0,3.921999931335449,1.0352383995056154,0.5319999313354491,2.39,85.50086275202219,92.54902056953152,66.52661064425772
MP-20120704-okq_a0083_plr3_evs,3.0830536,4.22,1.0,3.6510000228881836,1.1369464111328123,0.5689999771118162,3.2199999999999998,85.73467489168365,92.86072801616291,59.59849435382685
icern300-20151115-dno_rp-23_plr1_opus,4.463738,3.6,0.0,4.164999961853027,0.8637379646301269,0.5649999618530273,3.6,88.24846306625678,92.31292568907446,51.0204081632653
BlindPilot-20100610-ama_a0019_plr1_opus,3.1104786,4.64,1.0,4.255000114440918,1.5295213603973385,0.3849998855590817,3.6399999999999997,81.76970964961455,95.41120517808008,56.615017878426706
ralfherzog-20070820_vf18_vf18-24_plr5_opus,2.2031116,2.88,0.0,3.632999897003174,0.6768883514404296,0.7529998970031739,2.88,89.79052260270845,88.6425354901482,56.56108597285068
ralfherzog-20071218-en42_en42-65_plr5_opus,2.8887606,1.0,0.0,1.0499999523162842,1.8887605667114258,0.04999995231628418,1.0,60.236619648180515,98.94736942492034,78.94736842105263
bjb-20120302_vf6-08_plr1_opus,1.0062534,1.0,1.1152309999999999,1.034999966621399,0.006253361701965332,0.034999966621398926,0.11523099999999986,99.86835027995862,99.26315859744423,97.57408421052632
anonymous-20101005-fut_rp-11_plr1_evs,3.9223614,4.48,1.0,3.618000030517578,0.5576386260986332,0.8619999694824223,3.4800000000000004,93.22431803039328,89.5261243076255,57.71567436208991
crxssi-10112006_rp026_plr1_evs,3.5845416,4.28,1.0,3.819999933242798,0.6954584407806399,0.4600000667572024,3.2800000000000002,91.33924731281893,94.27148111136734,59.153175591531756
anonymous-20091108-zco_b0516_plr5_evs,3.2872887,4.19,1.0,3.7249999046325684,0.902711334228516,0.46500009536743203,3.1900000000000004,88.63083961928821,94.14357562509531,59.823677581863976
anonymous-20121228-ukp_a0187_plr3_opus,3.9367714,4.64,1.0,4.056000232696533,0.703228607177734,0.5839997673034665,3.6399999999999997,91.61825259621294,93.03933531223521,56.615017878426706
spoonm-20150128-ikg_a0352_plr5_evs,4.614384,3.82,0.0,3.5840001106262207,0.794384174346924,0.23599988937377914,3.82,89.50615357533786,96.88243210866871,49.53764861294584
bennmann-20091102-ksm_b0366_plr1_evs,4.406455,2.81,1.0,3.2209999561309814,1.5964550399780273,0.4109999561309814,1.81,75.66379512228617,93.73475676629602,72.40853658536585
mramige-20100820-nlo_b0415_plr3_opus,4.539732,3.68,0.0,3.984999895095825,0.859731979370117,0.30499989509582504,3.68,88.42891010269021,95.89502160032536,50.47106325706594
Decent-20110516-tco_a0035_plr5_opus,4.3651595,3.99,1.0,3.8429999351501465,0.3751595115661619,0.14700006484985373,2.99,95.1529778867421,98.10077435594505,61.36950904392764
camdixon-20141207-anc_b0475_plr5_evs,3.8891654,4.48,1.0,3.8429999351501465,0.5908345985412602,0.6370000648498539,3.4800000000000004,92.82096478078664,92.26002351336751,57.71567436208991
anonymous-20110219-ppv_a0094_plr3_evs,3.8968403,3.72,1.0,3.5999999046325684,0.17684033393859844,0.12000009536743184,2.72,97.63265951889426,98.39357302051631,63.58768406961178
rortiz-20100209-vqr_a0138_plr1_evs,4.0784845,4.0,0.0,3.822000026702881,0.07848453521728516,0.17799997329711914,4.0,98.98729631977696,97.70322615100491,48.38709677419355
jtmiles-20090618-ton_a0064_plr1_opus,3.5557349,4.4,0.0,4.044000148773193,0.8442651271820072,0.355999851226807,4.4,89.64091868488335,95.63190366592875,46.012269938650306
akiplaner-20091214-woc_b0469_plr1_evs,3.8699107,4.07,1.0,3.372999906539917,0.20008928298950224,0.6970000934600833,3.0700000000000003,97.44131351675829,91.0869553265974,60.74168797953964
richard-20090820-dec_b0014_plr3_evs,3.7272916,3.03,0.0,3.4700000286102295,0.6972915840148928,0.4400000286102297,3.03,89.7154633626122,93.51032406179603,55.309734513274336
skyfullostars-20170727-baj_en-0591_plr3_evs,1.550421,4.52,0.0,3.3989999294281006,2.969579000473022,1.121000070571899,4.52,64.09215235220046,86.44498100880412,45.34461910519953
benkay-20090111-rp_rp-03_plr1_evs,3.7787101,1.0,1.0,1.059999942779541,2.778710126876831,0.059999942779541016,0.0,41.50083943417198,98.7368433099044,100.0
sixsmith-20141016-pvl_b0243_plr5_opus,4.4114523,3.62,0.0,3.86299991607666,0.791452293395996,0.24299991607666005,3.62,89.26116291185895,96.70285052813216,50.88195386702849
anonymous-20100923-brx_b0470_plr1_opus,3.3644855,4.76,1.0,4.046999931335449,1.3955144977569578,0.7130000686645506,3.76,83.60147476196289,91.62162081475263,55.81668625146886
pcsnpny-20150321-ouu_b0272_plr5_evs,4.555301,4.26,0.0,3.6610000133514404,0.29530118942260764,0.5989999866485594,4.26,96.31334345290128,92.52184785707166,46.81647940074907
ralfherzog-20080204-en53_en53-43_plr3_evs,4.008924,1.0,0.0,1.0369999408721924,3.0089240074157715,0.03699994087219238,1.0,36.654231422825866,99.2210538763749,78.94736842105263
anonymous-20090615-xgs_b0530_plr1_evs,4.310912,3.93,1.0937290000000002,3.7939999103546143,0.38091213226318343,0.1360000896453859,2.836271,95.04020661115646,98.22916549940904,63.06938802083334
bjb-20120122_vf-22-06_plr1_evs,4.078036,1.0,1.0,1.0199999809265137,3.078035831451416,0.019999980926513672,0.0,35.1992456536544,99.57894776996814,100.0
ralfherzog-20070910-en3_en3-81_plr5_opus,3.5918193,1.0,0.0,1.0410000085830688,2.5918192863464355,0.04100000858306885,1.0,45.435383445338196,99.13684192456697,78.94736842105263
pachomius-20120704-vsd_a0052_plr3_evs,4.06051,4.46,0.0,3.6419999599456787,0.3994898414611816,0.8180000400543213,4.46,95.13410668134979,90.03654031602532,45.67600487210719
anonymous-20141215-bme_b0023_plr1_evs,4.4272823,4.72,1.0,4.081999778747559,0.2927176666259763,0.6380002212524412,3.7199999999999998,96.54406532909118,92.46752985534307,56.08028335301062
beez1717-20111017-yqm_a0083_plr1_evs,3.8596373,4.51,1.0,3.9739999771118164,0.6503627395629881,0.5360000228881834,3.51,92.12635908519385,93.51089560668059,57.506053268765136
ralfherzog-20071215-en39_en39-07_plr3_evs,4.4237084,1.0,0.0,1.0490000247955322,3.423708438873291,0.04900002479553223,1.0,27.921927602667566,98.96842053062038,78.94736842105263
anonymous-20100129-ozc_a0065_plr3_opus,4.2594185,3.93,1.0,3.7939999103546143,0.32941848754882797,0.1360000896453859,2.93,95.71069677670796,98.22916549940904,61.84895833333333
Coren-20141121-wdk_b0272_plr5_opus,1.1164608,4.08,1.0,4.005000114440918,2.9635391998291016,0.0749998855590821,3.08,62.151478929385675,99.04214705543957,60.66411238825032
anonymous-20090621-tzs_b0258_plr3_opus,3.8312953,4.21,1.7632889999999999,4.079999923706055,0.3787047481536865,0.13000007629394528,2.446711,95.24240266138585,98.36683321238762,69.26242462311558
farmerjack-20080827-ycq_a0291_plr3_opus,4.293082,3.86,1.0,3.861999988555908,0.43308223724365247,0.0019999885559083275,2.86,94.30903761834885,99.97371894144668,62.417871222076215
anonymous-20080702-ucr_a0203_plr1_opus,4.4027233,4.42,1.0,3.940000057220459,0.01727668762207024,0.47999994277954094,3.42,99.78853503522558,94.1248477015968,58.13953488372093
ralfherzog-20070917-en6_en6-86_plr3_evs,4.496268,1.0,0.0,1.0420000553131104,3.496267795562744,0.04200005531311035,1.0,26.39436219867906,99.11578830919768,78.94736842105263
ralfherzog-20070803_cc-16_plr5_opus,4.6258917,3.25,0.0,3.677000045776367,1.3758916854858398,0.4270000457763672,3.25,80.34440449305943,93.8999993460519,53.57142857142857
anonymous-20130702-dtm_a0023_plr3_opus,2.6584067,3.79,1.4927489999999999,3.687000036239624,1.1315932655334473,0.10299996376037601,2.297251,84.99213175685082,98.63395273527352,69.53248010610079
DavidL-20091117-duk_a0069_plr5_evs,3.7061336,3.81,1.2309709999999998,3.635999917984009,0.10386639595031744,0.17400008201599126,2.5790290000000002,98.62610587367305,97.69841161354509,65.8858597883598
kenanbit-20130805-bih_b0056_plr1_evs,3.152761,4.56,0.0,3.999000072479248,1.4072390174865719,0.5609999275207516,4.56,83.06571579438541,93.2490983451173,45.12635379061371
scotsabe-20120910-job_a0254_plr3_opus,0.9993686,4.08,0.0,4.113999843597412,3.080631392002106,0.03399984359741204,4.08,60.65604863343415,99.56577466669972,47.89272030651341
anonymous-20140104-zxf_b0265_plr3_opus,4.177871,4.61,1.0,4.182000160217285,0.432128772735596,0.42799983978271516,3.6100000000000003,94.83099554144025,94.88038469159432,56.81818181818181
Rhys-20170620-ouo_en-1120_plr5_opus,4.5594783,3.22,1.022478,3.7239999771118164,1.3394782829284666,0.5039999771118162,2.197522,80.78223410432616,92.76901037142301,68.47170731707317
anonymous-20081022-apb_a0181_plr3_opus,3.8330085,4.3,1.0,4.168000221252441,0.4669914722442625,0.13199977874755842,3.3,94.19886369882904,98.36025119568251,59.00621118012423
anonymous-20100318-ghl_a0156_plr5_opus,1.2292058,3.3,1.0,3.5880000591278076,2.070794153213501,0.2880000591278078,2.3,70.62703328775176,95.91489277832896,67.3758865248227
ColinBeckingham-20100128-smf_b0195_plr5_evs,2.0349276,4.07,1.0,3.4790000915527344,2.0350723934173587,0.5909999084472659,3.0700000000000003,73.97605635016166,92.44245641371782,60.74168797953964
Adminvox-05262006_sample29_plr3_evs,3.3145878,4.23,1.2780340000000001,3.437000036239624,0.915412168502808,0.7929999637603764,2.9519660000000005,88.52866956763398,90.06265709573464,63.007944862155384
akiplaner-20091214-kar_a0443_plr5_evs,3.759173,3.97,1.0,3.634000062942505,0.21082708358764668,0.3359999370574953,2.97,97.26907922813929,95.6476692090998,61.52849740932643
anonymous-20120620-kgd_b0476_plr1_evs,3.5496247,4.26,1.0,3.2850000858306885,0.7103753185272215,0.9749999141693113,3.26,91.13139427556527,87.82771642734942,59.30087390761548
camdixon-20141207-dvx_rb-09_plr3_opus,3.7305923,4.46,1.0,4.067999839782715,0.7294077491760254,0.3920001602172851,3.46,91.1156181586355,95.22533300587959,57.85627283800244
ralfherzog-20071010-en12_en12-049_plr3_opus,1.0601411,1.0,0.0,1.034000039100647,0.06014108657836914,0.03400003910064697,1.0,98.73387186150802,99.28420970314427,78.94736842105263
rortiz-20151013-lpi_rp-11_plr1_opus,4.5252867,2.56,0.0,3.9809999465942383,1.9652866744995117,1.4209999465942382,2.56,68.85441086371614,77.48019102069352,59.42947702060222
anonymous-20100126-pui_b0265_plr3_evs,3.4735832,3.96,1.0,3.385999917984009,0.4864167785644531,0.5740000820159912,2.96,93.6910923662198,92.55512215284058,61.6083009079118
TimS-20100201-gut_b0520_plr1_opus,4.1253586,4.55,1.0,4.142000198364258,0.4246414184570311,0.407999801635742,3.55,94.883838331843,95.08433973932841,57.22891566265061
anonymous-20100308-ona_a0037_plr1_evs,4.0087247,2.59,1.0,3.931999921798706,1.4187246894836427,1.3419999217987062,1.5899999999999999,77.62263896713498,78.83280880443681,74.9211356466877
hstech-20130424-lxv_b0197_plr1_evs,4.0224113,4.23,0.0,3.930999994277954,0.20758865356445355,0.2990000057220463,4.23,97.3986384265106,96.25313276037537,46.99248120300752
doublesfrogs-20150224-fox_b0491_plr3_evs,3.9310348,3.91,1.176768,3.8389999866485596,0.021034803390502788,0.07100001335144057,2.733232,99.72539421161224,99.07310687530756,64.31812010443863
RickRichardson-20121114-fyc_b0237_plr5_evs,4.1552267,4.22,1.0,3.9719998836517334,0.06477329254150366,0.24800011634826635,3.2199999999999998,99.18728616635504,96.88832978233042,59.59849435382685
dankishleech-20130111-pdn_a0058_plr3_opus,4.1896205,3.68,1.0,3.9619998931884766,0.5096204948425291,0.2819998931884764,2.68,93.14104313805478,96.20457748063961,63.9300134589502
rwtobey-20081023-qra_a0534_plr1_evs,4.0830917,4.51,0.0,3.9210000038146973,0.42690826416015604,0.5889999961853025,4.51,94.8316190779642,92.8692494408559,45.399515738498785
anonymous-20121023-ecs_b0478_plr1_opus,4.782714,4.74,1.0,4.074999809265137,0.04271389007568338,0.6650001907348635,3.74,99.49689175411444,92.16725334823482,55.948174322732626
royerfa-20080305-smp_test38_plr1_evs,4.151396,3.98,0.0,3.805000066757202,0.1713957977294922,0.17499993324279783,3.98,97.78271930492248,97.73609400720831,48.51228978007762
khoi2401-20121024-guv_b0153_plr5_evs,3.7478418,4.52,0.0,3.5190000534057617,0.7721581649780269,1.0009999465942379,4.52,90.66314189869375,87.8960103192958,45.34461910519953
anonymous-20111230-vmk_b0481_plr1_opus,3.7093587,4.53,1.0,4.03000020980835,0.8206413078308108,0.49999979019165064,3.5300000000000002,90.08887309383078,93.96135519092209,57.36714975845411
anonymous-20080611-lqr_a0438_plr1_evs,3.3084042,3.57,1.0,3.5759999752044678,0.2615957927703856,0.005999975204467933,2.57,96.42628698401113,99.91803312562202,64.89071038251367
ralfherzog-20071126-en23_en23-55_plr3_evs,3.3693316,1.0,0.0,1.0360000133514404,2.3693315982818604,0.03600001335144043,1.0,50.11933477301347,99.24210498207493,78.94736842105263
rwtobey-20081023-lpy_a0314_plr3_evs,4.1607823,4.33,0.0,3.6649999618530273,0.16921766281127937,0.6650000381469727,4.33,97.90572199490991,91.76980150808203,46.41089108910891
anonymous-20081124-nrx_b0309_plr5_evs,4.2881494,3.55,1.824038,3.5969998836517334,0.7381493568420412,0.046999883651733576,1.7259619999999998,89.88836497476656,99.35616597737351,76.35668493150685
anonymous-20110325-kis_a0301_plr5_opus,4.03846,4.41,1.0,3.8310000896453857,0.3715402221679689,0.5789999103546144,3.41,95.44681100284352,92.90441286330129,58.21078431372549
xtophe-20080924-zhr_a0068_plr3_evs,0.928275,4.26,0.0,3.690999984741211,3.331725010871887,0.5690000152587888,4.26,58.40543057588156,92.89637933509627,46.81647940074907
NanaHuck-20080321-ijk_a0244_plr5_opus,3.324902,3.61,1.0,4.0229997634887695,0.2850979423522948,0.41299976348876966,2.61,96.12638665282208,94.38859016998954,64.53804347826087
rhamnett-20131027-xbi_b0232_plr1_evs,3.985718,4.64,0.0,4.02400016784668,0.6542819881439206,0.61599983215332,4.64,92.20164495656829,92.65792810305936,44.69606674612635
mahadev-20140526-mts_a0066_plr1_opus,4.082849,3.07,0.0,3.930999994277954,1.0128490257263185,0.8609999942779543,3.07,85.14884126500999,87.37536665281593,54.985337243401766
anonymous-20111214-eac_b0162_plr1_opus,1.1871395,4.77,1.0,4.184999942779541,3.582860488891601,0.5850000572204586,3.7699999999999996,57.94764684399529,93.13380214529978,55.75117370892019
jfd3220-20120323-gwt_b0467_plr3_opus,3.9258826,3.11,0.0,3.677000045776367,0.8158825778961183,0.5670000457763673,3.11,88.10666796069799,91.73469321025703,54.664723032069965
bluSch-20100525-bqg_b0414_plr1_evs,2.390941,4.38,1.0,3.430000066757202,1.9890590953826903,0.9499999332427977,3.38,75.53432847007761,88.31488396995329,58.42558425584256
tomhannen-20080411-ely_a0076_plr3_evs,3.377092,3.95,0.0,3.869999885559082,0.5729081153869631,0.08000011444091815,3.95,92.55963486510437,98.96103747479327,48.701298701298704
anonymous-20111121-zht_a0002_plr3_opus,0.9628617,4.08,1.0,4.002999782562256,3.117138283252716,0.07700021743774421,3.08,60.18980481158728,99.01660003272357,60.66411238825032
anonymous-20090208-dqm_rb-34_plr1_evs,4.209081,4.78,1.0,3.9010000228881836,0.570918827056885,0.8789999771118167,3.7800000000000002,93.30693051515962,89.69519370326124,55.68581477139508
anonymous-20071115-acx_a0144_plr3_evs,3.5680203,3.92,1.168886,3.821000099182129,0.35197965621948235,0.09899990081787102,2.751114,95.41095624224926,98.70925813796778,64.13149934810951
john_doe-20160619-giw_e0504_plr1_evs,2.9088254,4.16,0.0,3.816999912261963,1.251174602508545,0.34300008773803725,4.16,84.18236912125734,95.66371570495528,47.408343868520866
jaiger-12032006-6_vf6-08_plr1_evs,4.0757837,4.64,0.0,3.8910000324249268,0.564216270446777,0.7489999675750729,4.64,93.2751338444961,91.07270598837815,44.69606674612635
patchesthecaveman-20101112-ooz_a0165_plr3_opus,4.0298343,4.47,0.0,3.9200000762939453,0.44016572952270483,0.5499999237060544,4.47,94.64518577222987,93.30900336124022,45.62043795620438
anonymous-20080606-ijr_a0192_plr3_opus,4.2315826,4.26,1.0,4.0370001792907715,0.028417358398437287,0.2229998207092283,3.26,99.6452264869109,97.21598226330552,59.30087390761548
anonymous-20081111-rjw_ar-13_plr1_evs,2.7074542,3.78,1.0,3.260999917984009,1.0725457954406736,0.519000082015991,2.78,85.75636393837087,93.10756863192574,63.081009296148736
geon-20080517-hop_b0109_plr3_evs,4.1766534,4.28,0.0,3.5160000324249268,0.10334661483764673,0.7639999675750735,4.28,98.71299358857227,90.48567910865413,46.69987546699876
RainCT-20130225-fjn_b0049_plr1_opus,4.1819873,4.18,2.106583,4.047999858856201,0.001987285614013956,0.13200014114379854,2.0734169999999996,99.97493965177789,98.33543327687518,73.85350567465322
Kero-20120717-yug_b0351_plr5_opus,3.1006887,4.53,1.8844849999999997,3.803999900817871,1.4293113040924075,0.7260000991821292,2.6455150000000005,82.73778618245885,91.23188286011921,68.04933574879226
mgmiller-20080319-ofi_a0159_plr3_evs,4.051744,3.22,0.0,3.380000114440918,0.8317439842224119,0.16000011444091777,3.22,88.06680080025234,97.70444599080463,53.80200860832138
glenton-20090924-sve_a0342_plr5_opus,3.3185863,4.26,0.0,3.8399999141693115,0.9414136505126951,0.42000008583068826,4.26,88.24702059285025,94.75655323557193,46.81647940074907
anonymous-20081217-xtu_b0389_plr1_opus,4.443367,4.26,1.0,4.15500020980835,0.18336700439453146,0.10499979019165018,3.26,97.71077397759636,98.68914119610923,59.30087390761548
topherfangio-20080604-fvf_a0572_plr5_evs,4.0972023,4.45,0.0,3.265000104904175,0.35279769897460955,1.1849998950958254,4.45,95.69758903689501,85.54878176712408,45.731707317073166
robin-20070301-vf8_vf8-06_plr1_opus,4.0812607,4.38,0.0,4.061999797821045,0.29873931884765614,0.31800020217895497,4.38,96.32546963287015,96.08855839878284,46.125461254612546
bjb-20120317_vf13-04_plr3_opus,0.96178055,1.0,1.0,1.0390000343322754,0.038219451904296875,0.03900003433227539,0.0,99.19537995990954,99.1789466456363,100.0
V-20080318-gwt_b0102_plr3_opus,4.2535915,3.71,1.945256,3.9549999237060547,0.543591537475586,0.24499992370605472,1.7647439999999999,92.7132501678876,96.71581871707701,76.34391420911528
ralfherzog-20071013-en13_en13-018_plr5_evs,2.89413,1.0,0.0,1.0499999523162842,1.894129991531372,0.04999995231628418,1.0,60.123579125655326,98.94736942492034,78.94736842105263
robin-20070310-vf13_vf13-37_plr5_evs,4.8035083,4.04,0.0,3.7660000324249268,0.7635082817077636,0.2739999675750733,4.04,90.19886673032396,96.48267050609662,48.138639281129656
farmerjack-20080915-yjg_b0518_plr5_opus,4.3297777,3.1,1.0,3.2939999103546143,1.229777717590332,0.19399991035461417,2.1,82.04704061911924,97.16788452037059,69.34306569343066
anonymous-20140904-tez_b0338_plr5_opus,3.9574804,3.91,1.0,3.7899999618530273,0.0474804306030272,0.1200000381469728,2.91,99.38015103651401,98.43341986753299,62.010443864229764
aiden11-20111102-rvp_b0345_plr5_opus,3.1609032,3.19,1.0,4.000999927520752,0.02909678459167475,0.810999927520752,2.19,99.58073797418336,88.31412208183355,68.44380403458213
anonymous-20090630-evt_a0561_plr1_opus,4.171721,4.39,1.0,4.09499979019165,0.2182790184020993,0.2950002098083493,3.3899999999999997,97.31843957736979,96.37591879842323,58.35380835380836
southerman-20091030-tzr_b0508_plr5_opus,4.7469263,2.93,0.0,3.6519999504089355,1.8169263076782225,0.7219999504089354,2.93,72.80050437607451,89.19161750884827,56.1377245508982
swedischman-20101027-swz_b0233_plr1_opus,4.169525,4.53,0.0,4.1570000648498535,0.36047485351562525,0.37299993515014673,4.53,95.6464389672026,95.4951698653364,45.289855072463766
neuralnet-20080702-wuu_b0338_plr5_evs,3.1929393,4.04,0.0,3.134000062942505,0.847060718536377,0.9059999370574952,4.04,89.12630656564343,88.36970555767016,48.138639281129656
CNJ-20120417-stg_b0481_plr5_opus,4.5112677,2.22,2.8259119999999998,3.566999912261963,2.2912676620483396,1.3469999122619627,0.6059119999999996,61.62030716836953,77.43718739929712,89.85072026800671
pcsnpny-20150317-sqn_b0516_plr1_evs,3.590406,4.77,0.0,4.011000156402588,1.179594058990478,0.7589998435974117,4.77,86.1549993076235,91.09155113148577,44.01408450704225
anonymous-20110901-hmf_a0213_plr1_evs,4.293732,4.64,1.0,3.940999984741211,0.3462678337097165,0.6990000152587887,3.6399999999999997,95.87285061132638,91.66865297665329,56.615017878426706
KrzysztofWierzbicki-20120212-jtv_a0394_plr3_evs,3.8992248,4.28,1.28461,3.947999954223633,0.3807752418518069,0.33200004577636744,2.9953900000000004,95.2580916332278,95.8655037885882,62.69750933997509
pcsnpny-20150313-tbf_a0076_plr1_evs,4.8046975,4.5,0.0,3.946000099182129,0.30469751358032227,0.5539999008178711,4.5,96.306696805087,93.28484968705611,45.45454545454546
ralfherzog-20070911-en4_en4-22_plr5_opus,4.2874694,1.0,0.0,1.034000039100647,3.2874693870544434,0.03400003910064697,1.0,30.79011816727487,99.28420970314427,78.94736842105263
ralfherzog-20080111-en46_en46-91_plr3_opus,4.003675,1.0,0.0,1.0369999408721924,3.0036749839782715,0.03699994087219238,1.0,36.76473717940482,99.2210538763749,78.94736842105263
grigi-20150812-lty_a0184_plr5_opus,4.2672915,4.6,0.0,3.819000005722046,0.3327084541320797,0.7809999942779537,4.6,96.01546761518468,90.64670665535385,44.91017964071856
anonymous-20080517-tzn_a0098_plr5_opus,3.2613907,4.0,1.0,3.9739999771118164,0.7386093139648438,0.026000022888183594,3.0,90.46955723916331,99.66451583370086,61.29032258064516
glenton-20090924-lpy_a0227_plr5_evs,3.6334531,4.48,0.0,3.9000000953674316,0.8465468692779545,0.5799999046325688,4.48,89.71388980221198,92.95261355245968,45.56500607533414
bjb-20120330_vf18-03_plr5_evs,4.0448995,1.0,1.0,1.0410000085830688,3.0448994636535645,0.04100000858306885,0.0,35.89685339676706,99.13684192456697,100.0
ralfherzog-20080311-en58_en58-82_plr3_evs,3.1331964,1.0,0.0,1.0460000038146973,2.1331963539123535,0.046000003814697266,1.0,55.0906030755294,99.03157886705901,78.94736842105263
bjb-20120211_vf29-12_plr5_opus,3.7398822,1.0,1.104441,1.031999945640564,2.739882230758667,0.031999945640563965,0.104441,42.318268826133334,99.32631693388286,97.80124210526316
