,Degraded,MOS_CNN,MOS_polqa,MOS_P563,MOS_PESQ,CNNerr,PESQerr,P563err,CNNacc,PESQacc,P563acc
12227,anonymous-20110320-kvz_b0516_delay_50_jitter_1_plr_5_opus,3.2818325,3.19,2.020752,2.84,0.09183245658874517,0.3500000000000001,1.169248,98.6273175397796,94.76831091180867,82.5224514200299
12228,Ertain-20140808-lyt_b0095_delay_100_jitter_1_plr_3_opus,3.3574963,3.44,4.162617,1.825,0.08250373840332026,1.615,0.7226170000000001,98.81118532560058,76.72910662824208,89.58765129682997
12229,farmerjack-20080828-yxa_b0285_delay_50_jitter_1_plr_1_evs,3.8578324,3.69,3.6193809999999997,2.539,0.16783243179321294,1.1509999999999998,0.07061900000000021,97.66575199174947,83.99165507649514,99.01781641168289
12230,robertburrelldonkin-20070905-vf3_vf3-16_delay_100_jitter_5_plr_5_opus,3.1686769,1.04,2.186186,2.513,2.1286768531799316,1.4729999999999999,1.1461860000000001,53.11284464361384,67.55506607929516,74.75361233480176
12231,pfmm-20080526-oza_rp-04_delay_300_jitter_10_plr_3_opus,3.893408,3.01,3.528475,2.271,0.8834080600738528,0.7389999999999999,0.518475,86.42998371622346,88.64823348694317,92.03571428571428
12232,arvala-20110103-nlb_a0229_delay_100_jitter_10_plr_1_evs,3.7814088,3.26,2.485077,2.9360000000000004,0.5214087867736819,0.3239999999999994,0.7749229999999998,92.28685226666151,95.20710059171599,88.53664201183432
12233,Kyton-20081201-tvr_b0009_delay_300_jitter_5_plr_1_opus,2.818734,4.2,5.0,4.479,1.3812660694122316,0.2789999999999999,0.7999999999999998,82.06147961802297,96.37662337662337,89.61038961038962
12234,anonymous-20071014-yqs_a0076_delay_100_jitter_5_plr_5_opus,4.0752053,3.14,2.583583,2.764,0.9352053260803221,0.37600000000000033,0.5564170000000002,85.91558243854936,94.33734939759036,91.62022590361445
12235,frankthetank-20141029-dyo_a0163_delay_300_jitter_5_plr_5_evs,3.3418264,4.02,3.027764,3.1660000000000004,0.678173561096191,0.8539999999999992,0.9922359999999997,90.98173455989108,88.64361702127661,86.80537234042554
12236,corno1979-20080317-oxk_a0515_delay_50_jitter_10_plr_5_opus,3.8438113,3.2,3.5808660000000003,2.471,0.6438112735748289,0.7290000000000001,0.38086600000000015,90.39087651380852,89.11940298507463,94.3154328358209
12237,galalleni-20090316-wos_b0188_delay_300_jitter_5_plr_1_opus,3.5391862,4.21,3.637907,4.084,0.6708137607574463,0.12600000000000033,0.5720930000000002,91.29943241559732,98.3657587548638,92.57985732814527
12238,Rain-20120720-ktd_b0405_delay_300_jitter_10_plr_3_opus,2.9917817,3.22,5.0,2.309,0.22821828842163105,0.911,1.7799999999999998,96.60389451753525,86.44345238095238,73.51190476190476
12239,ralfherzog-20070924-en9_en9-167_delay_50_jitter_10_plr_5_evs,3.23548,3.57,5.0,3.01,0.3345199298858641,0.56,1.4300000000000002,95.26845926611225,92.07920792079207,79.77369165487977
12240,anonymous-20100821-xmv_a0536_delay_100_jitter_10_plr_5_opus,2.8345778,2.51,3.138318,1.5630000000000002,0.324577798843384,0.9469999999999996,0.6283180000000002,94.59937106749777,84.24292845257904,89.54545757071547
12241,rortiz-20121211-fdr_a0140_delay_50_jitter_5_plr_5_opus,3.491014,3.68,2.471693,2.819,0.18898599624633805,0.8610000000000002,1.208307,97.36788306063596,88.00835654596099,83.17121169916435
12242,rortiz-20121211-wke_a0343_delay_100_jitter_1_plr_5_evs,4.2265015,3.78,2.876458,1.828,0.4465014648437502,1.9519999999999997,0.9035419999999998,93.86673812027816,73.18681318681318,87.58870879120879
12243,tomhannen-20080410-bfg_b0331_delay_50_jitter_10_plr_3_evs,3.2741997,3.37,4.435272,2.642,0.09580027580261241,0.7280000000000002,1.0652720000000002,98.60552728089355,89.40320232896651,84.49385735080058
12244,anonymous-20081118-ske_a0018_delay_50_jitter_5_plr_1_opus,3.474232,3.51,1.0,3.1860000000000004,0.03576804161071756,0.3239999999999994,2.51,99.48975689571016,95.37803138373752,64.19400855920114
12245,anonymous-20100302-lss_a0090_delay_100_jitter_1_plr_1_opus,4.0274453,3.84,2.212207,3.678,0.1874453163146974,0.16199999999999992,1.627793,97.44624909653001,97.79291553133515,77.82298365122615
12246,glenton-20090924-yia_b0443_delay_300_jitter_10_plr_5_opus,2.8644547,3.02,4.6582300000000005,2.492,0.15554525375366213,0.528,1.6382300000000005,97.61433659887021,91.90184049079754,74.87377300613495
12247,farmerjack-20080917-wrw_a0295_delay_300_jitter_5_plr_5_evs,3.448931,3.79,2.9925610000000002,3.013,0.3410690212249756,0.7770000000000001,0.7974389999999998,95.32141260322393,89.34156378600822,89.06119341563786
12248,Ara-20091021-wpl_ar-22_delay_100_jitter_5_plr_1_opus,3.955239,4.21,1.775664,3.655,0.2547609424591064,0.5550000000000002,2.434336,96.69570762050445,92.80155642023347,68.42625162127108
12249,atterer-20080102-qgo_a0283_delay_300_jitter_10_plr_3_opus,4.0496545,3.05,4.607241999999999,2.421,0.9996544837951662,0.629,1.5572419999999996,84.73809948404326,90.3969465648855,76.22531297709924
12250,glenton-20090924-ryq_a0044_delay_300_jitter_5_plr_1_evs,3.3690407,3.47,2.956163,3.897,0.10095927238464375,0.4269999999999996,0.5138370000000001,98.55151689548575,93.87374461979914,92.62787661406026
12251,DavidSowerby-20130308-ycz_ar-14_delay_300_jitter_1_plr_1_evs,3.5323503,3.87,4.077248,3.388,0.3376496982574464,0.4820000000000002,0.20724799999999988,95.41859296801294,93.45997286295794,97.18795115332429
12252,Aaron-20130527-giy_b0353_delay_100_jitter_1_plr_5_opus,3.2363842,3.22,1.584706,2.287,0.016384153366088672,0.9330000000000003,1.6352940000000002,99.75618819395702,86.11607142857143,75.66526785714285
12253,bonzer-20090919-uda_b0121_delay_50_jitter_10_plr_3_opus,3.325612,3.97,4.295923,3.352,0.6443879318237307,0.6180000000000003,0.32592299999999996,91.3736555311415,91.72690763052208,95.63690763052209
12254,csawtell-10112006_rp025_delay_100_jitter_10_plr_5_evs,4.1362166,2.91,2.975294,2.33,1.226216640472412,0.5800000000000001,0.06529399999999974,80.87025521883913,90.95163806552262,98.9813728549142
12255,anonymous-20120512-fya_a0429_delay_50_jitter_5_plr_3_opus,4.0841475,4.2,2.712455,3.023,0.11585254669189471,1.177,1.4875450000000003,98.49542147153383,84.71428571428571,80.68123376623376
12256,ralfherzog-20070923-en8_en8-171_delay_300_jitter_10_plr_3_opus,3.5170755,3.48,4.998865,2.351,0.037075538635253924,1.129,1.5188650000000004,99.46883182470982,83.82521489971347,78.23975644699141
12257,ralfherzog-20070831-en1_en1-043_delay_100_jitter_1_plr_3_evs,3.4957259,4.18,4.360147,3.2710000000000004,0.6842741298675534,0.9089999999999994,0.18014700000000072,91.0901806006829,88.16406250000001,97.6543359375
12258,pcsnpny-20150204-lip_b0282_delay_50_jitter_5_plr_3_evs,3.0079684,3.49,4.078499,2.641,0.4820315742492678,0.8490000000000002,0.5884989999999997,93.1039832010119,87.85407725321889,91.58084406294708
12259,anonymous-20090217-jwf_b0280_delay_100_jitter_1_plr_5_opus,3.5459213,1.62,2.438775,3.16,1.9259213256835936,1.54,0.818775,62.38434910774232,69.921875,84.00830078125
12260,buzzl-20100723-dmp_a0318_delay_50_jitter_1_plr_1_evs,3.1291716,4.15,2.622449,2.7939999999999996,1.0208283901214603,1.3560000000000008,1.5275510000000003,86.65583803762797,82.27450980392156,80.03201307189542
12261,anonymous-20130609-dyj_b0122_delay_300_jitter_10_plr_1_evs,3.2465248,3.14,1.442181,2.6889999999999996,0.1065248107910155,0.4510000000000005,1.6978190000000002,98.3957106808582,93.2078313253012,74.43043674698795
12262,Sombra-20081221-etq_b0512_delay_50_jitter_10_plr_3_evs,3.2052448,3.22,3.947656,2.638,0.014755220413208203,0.5820000000000003,0.7276559999999996,99.7804282676606,91.33928571428571,89.17178571428572
12263,corno1979-20090316-len_a0454_delay_100_jitter_10_plr_1_evs,3.006453,3.1,4.607283,2.741,0.0935469627380372,0.359,1.5072829999999997,98.5826217766964,94.56060606060606,77.1623787878788
12264,bjb-20120311_vf11-27_delay_50_jitter_5_plr_5_opus,2.8641427,3.9,4.713863,2.5340000000000003,1.035857343673706,1.3659999999999997,0.813863,86.00192778819317,81.54054054054055,89.00185135135135
12265,ralfherzog-20071215-en39_en39-89_delay_300_jitter_5_plr_3_evs,3.8565555,3.81,4.293204,2.862,0.04655546188354487,0.948,0.4832040000000002,99.3631263764221,87.03146374829001,93.3898221614227
12266,bjb-20120331_vf19-37_delay_300_jitter_10_plr_3_opus,4.0445757,2.94,3.963158,2.9419999999999997,1.1045756912231446,0.0019999999999997797,1.023158,82.84820355243565,99.96894409937889,84.11245341614907
12267,bjb-20120219_vf2-27_delay_300_jitter_5_plr_3_evs,3.9358513,4.25,4.670658,4.15,0.3141486644744873,0.09999999999999964,0.4206580000000004,95.94646884549049,98.70967741935485,94.57215483870968
12268,anonymous-20120708-bcs_b0267_delay_300_jitter_1_plr_3_evs,3.303483,3.01,1.0843969999999998,3.225,0.2934830093383791,0.2150000000000003,1.925603,95.49181245255946,96.6973886328725,70.42084485407065
12269,anonymous-20080224-tew_ar-13_delay_100_jitter_5_plr_5_opus,4.3796215,4.19,5.0,3.6260000000000003,0.1896215057373043,0.5640000000000001,0.8099999999999996,97.53418067961893,92.66579973992198,89.46684005201561
12270,tkelley353-20090501-qsf_a0296_delay_50_jitter_1_plr_1_opus,3.0525062,3.33,4.889666,3.532,0.27749379158020027,0.20199999999999996,1.559666,95.93713335900146,97.0424597364568,77.16448023426062
12271,farmerjack-20080915-uhr_b0130_delay_100_jitter_10_plr_3_evs,3.5765307,3.17,2.7292669999999997,2.9619999999999997,0.4065306949615479,0.20800000000000018,0.44073300000000026,93.90508703206075,96.8815592203898,93.3923088455772
12272,kmaclean-20080403-gzi_b0497_delay_300_jitter_5_plr_5_opus,2.780694,3.5,4.482673,2.006,0.7193059921264648,1.4940000000000002,0.9826730000000001,89.72420011247907,78.65714285714286,85.96181428571428
12273,hardillb-20141224-mvs_a0554_delay_300_jitter_10_plr_5_evs,3.9499667,2.42,3.267088,2.102,1.5299666690826417,0.31800000000000006,0.8470880000000003,74.15596842765808,94.62837837837837,85.69108108108108
12274,xtophe-20080924-ejb_a0329_delay_300_jitter_10_plr_5_evs,3.788983,3.48,4.06137,2.254,0.3089831066131592,1.226,0.5813700000000002,95.57330792817824,82.43553008595988,91.67091690544413
12275,BossOfTheGame-20090129-hzr_a0198_delay_300_jitter_5_plr_5_evs,3.6036336,3.78,4.620101,2.9019999999999997,0.17636635780334453,0.8780000000000001,0.8401010000000002,97.577385195009,87.93956043956044,88.4601510989011
12276,mahasamoot-20070719-ar_ar-19_delay_300_jitter_5_plr_3_evs,4.0166016,3.1,3.27244,3.5660000000000003,0.9166015624999999,0.4660000000000002,0.17243999999999993,86.11209753787878,92.93939393939394,97.38727272727273
12277,paddy-20080911-bua_a0346_delay_100_jitter_1_plr_3_evs,3.7749853,4.33,4.472062,3.867,0.5550146865844727,0.4630000000000001,0.14206200000000013,92.91168982650737,94.08684546615581,98.18567049808429
12278,grigi-20150812-gnh_b0172_delay_50_jitter_1_plr_1_opus,3.0365746,4.02,4.052881,2.945,0.9834253978729244,1.0749999999999997,0.032881000000000604,86.92253460275367,85.70478723404256,99.56275265957446
12279,Ronin-20080326-odz_a0208_delay_300_jitter_5_plr_3_evs,4.1942887,3.66,4.505813,3.0380000000000003,0.5342887306213377,0.6219999999999999,0.8458129999999997,92.53786689076344,91.31284916201118,88.18696927374302
12280,gravity-20080309-box_b0474_delay_100_jitter_5_plr_3_opus,4.0697107,4.26,3.4647419999999998,4.007,0.19028926849365213,0.2530000000000001,0.795258,97.54781870497871,96.73969072164948,89.75182989690721
12281,edwinfisat-20140728-kyz_a0049_delay_100_jitter_10_plr_3_evs,3.0968688,2.99,3.669142,1.6159999999999999,0.10686875343322733,1.3740000000000003,0.6791419999999997,98.35333199640635,78.82896764252696,89.53556240369801
12282,anonymous-20120413-ubh_b0509_delay_100_jitter_5_plr_3_evs,3.553602,3.95,4.393142,2.033,0.3963980197906496,1.9170000000000003,0.4431419999999999,94.67922121086376,74.26845637583892,94.05178523489933
12283,anonymous-20110718-zqg_a0232_delay_50_jitter_1_plr_5_opus,4.0941367,3.96,3.7055510000000003,1.945,0.13413671493530277,2.0149999999999997,0.2544489999999997,98.20192071132301,72.9892761394102,96.58915549597856
12284,farmerjack-20080915-lws_a0347_delay_100_jitter_5_plr_1_evs,3.7216222,4.2,2.7111490000000003,3.998,0.47837777137756365,0.20199999999999996,1.488851,93.78730167042126,97.37662337662337,80.66427272727273
12285,anonymous-20081225-afe_a0534_delay_50_jitter_1_plr_1_evs,3.20626,4.01,3.4056839999999995,3.623,0.8037400341033933,0.38699999999999957,0.6043160000000003,89.29773589742486,94.8468708388815,91.95318242343542
12286,ralfherzog-20080310-en57_en57-18_delay_50_jitter_5_plr_5_evs,3.6402383,2.93,4.049551,2.082,0.7102382850646971,0.8480000000000003,1.119551,88.95430349821622,86.8118195956454,82.58863141524105
12287,Nich-20120121-jox_a0575_delay_100_jitter_1_plr_5_opus,3.382675,3.93,1.0,3.801,0.5473250675201418,0.129,2.93,92.63357917200348,98.26379542395694,60.56527590847913
12288,vandev1-20140401-lon_a0126_delay_100_jitter_5_plr_3_opus,3.2814689,3.1,3.6617339999999996,2.0780000000000003,0.18146886825561515,1.0219999999999998,0.5617339999999995,97.25047169309674,84.51515151515152,91.48887878787879
12289,ralfherzog-20070912-vf26_vf26-26_delay_300_jitter_5_plr_5_evs,4.0919433,3.95,5.0,2.753,0.14194326400756818,1.197,1.0499999999999998,98.09472128848901,83.93288590604027,85.90604026845638
12290,ralfherzog-20071010-en12_en12-192_delay_100_jitter_5_plr_5_evs,3.8399193,3.97,4.299591,4.25,0.130080671310425,0.2799999999999998,0.3295910000000002,98.25862555139993,96.25167336010709,95.58780455153949
12291,Sven-20140831-etg_a0335_delay_50_jitter_1_plr_1_evs,2.4869823,3.83,3.582788,3.0239999999999996,1.3430176544189454,0.8060000000000005,0.2472120000000002,81.67779461911398,89.00409276944065,96.62739427012278
12292,ralfherzog-20080203-en50_en50-34_delay_50_jitter_5_plr_1_opus,4.1793046,4.46,5.0,4.521,0.2806954002380371,0.06099999999999994,0.54,96.47367587640657,99.23366834170854,93.21608040201005
12293,anonymous-20150512-eab_a0555_delay_100_jitter_10_plr_3_opus,3.7920725,2.7,1.030147,2.46,1.092072534561157,0.2400000000000002,1.6698530000000003,82.38592686191683,96.12903225806451,73.0668870967742
12294,ralfherzog-20070803_cc-14_delay_50_jitter_1_plr_5_opus,4.173486,3.71,3.031898,3.298,0.4634862327575684,0.4119999999999999,0.678102,93.57161951792554,94.28571428571429,90.59497919556172
12295,ralfherzog-20071208-en33_en33-90_delay_300_jitter_5_plr_5_evs,2.5966356,4.23,4.651337,3.15,1.6333644199371342,1.0800000000000005,0.4213369999999994,78.8698005182777,86.02846054333764,94.54932729624839
12296,buzzl-20100723-dmp_a0322_delay_50_jitter_5_plr_3_evs,3.8579924,3.37,2.263816,2.8089999999999997,0.48799241065978993,0.5610000000000004,1.1061840000000003,92.89676258137132,91.83406113537117,83.89834061135372
12297,anonymous-20090121-bac_a0035_delay_300_jitter_10_plr_1_opus,3.9550507,3.7,3.099239,3.221,0.25505070686340314,0.4790000000000001,0.6007610000000003,96.45762907134163,93.34722222222223,91.65609722222221
12298,jphaynes1966-20111123-uqo_b0382_delay_50_jitter_10_plr_1_opus,4.0687985,2.8,1.741928,2.912,1.2687985420227053,0.1120000000000001,1.058072,79.8603406028142,98.22222222222221,83.20520634920635
12299,grnorton-20080516-und_b0337_delay_100_jitter_5_plr_3_evs,3.487992,3.37,2.842125,3.175,0.1179920482635497,0.19500000000000028,0.5278750000000003,98.282502936484,97.16157205240174,92.31622998544395
12300,anonymous-20120607-rmv_a0225_delay_100_jitter_10_plr_5_evs,4.134548,3.01,2.672516,2.846,1.1245481872558596,0.1639999999999997,0.3374839999999999,82.72583429714501,97.48079877112136,94.81591397849462
12301,nilesuk-20090217-tet_b0430_delay_50_jitter_1_plr_3_opus,2.9956548,3.89,3.518128,2.826,0.8943451786041261,1.064,0.3718720000000002,87.89790015420668,85.6021650879567,94.96790257104195
12302,pumpkinslayer-20071020-ejq_b0158_delay_50_jitter_1_plr_3_evs,3.4277515,4.2,4.387593,3.0469999999999997,0.7722484588623049,1.1530000000000005,0.18759299999999968,89.97079923555448,85.02597402597402,97.56372727272728
12303,douglaid-20080210_vf7-37_delay_50_jitter_1_plr_3_evs,3.0162249,3.52,4.249287000000001,1.472,0.5037751388549805,2.048,0.7292870000000007,92.82371597072677,70.82621082621083,89.61129629629629
12304,propagationofsound-20100112-rp_rp-14_delay_300_jitter_5_plr_5_evs,3.205261,3.22,1.257719,2.886,0.014739007949829297,0.3340000000000001,1.9622810000000002,99.78066952455612,95.0297619047619,70.79938988095238
12305,anonymous-20101111-rcg_b0368_delay_300_jitter_10_plr_1_opus,3.495866,3.32,1.3654959999999998,2.977,0.17586606025695817,0.34299999999999997,1.954504,97.42131876456074,94.97067448680352,71.34158357771261
12306,abdelrahman-20100816-pvz_rp-15_delay_50_jitter_10_plr_1_evs,3.2040646,3.45,3.0009799999999998,2.895,0.24593539237976092,0.5550000000000002,0.4490200000000004,96.46136126072287,92.01438848920863,93.53928057553956
12307,anonymous-20100610-vkr_b0184_delay_100_jitter_10_plr_1_opus,3.4331284,3.82,4.151237999999999,3.313,0.3868716430664061,0.5069999999999997,0.3312379999999995,94.71486826412014,93.07377049180329,95.47489071038252
12308,daleyjem-20101107-ubr_b0133_delay_300_jitter_10_plr_3_evs,3.276692,3.18,1.0,2.9930000000000003,0.09669191360473617,0.18699999999999983,2.18,98.55251626340215,97.2005988023952,67.36526946107784
12309,anonymous-20101116-tfq_a0492_delay_50_jitter_1_plr_3_evs,3.4089735,3.69,2.1297770000000003,3.612,0.2810265445709228,0.07799999999999985,1.5602229999999997,96.09142497119718,98.91515994436718,78.30009735744089
12310,Bahoke-20130721-mba_a0349_delay_50_jitter_5_plr_1_evs,3.600165,3.68,3.725313,4.1739999999999995,0.07983510971069352,0.49399999999999933,0.045312999999999715,98.88809039400148,93.11977715877438,99.36889972144847
12311,pcsnpny-20150321-tch_b0077_delay_50_jitter_1_plr_5_evs,2.950777,3.59,4.857605,2.415,0.639222946166992,1.1749999999999998,1.2676050000000005,90.98416154912564,83.42736248236955,82.12122708039492
12312,Ertain-20170123-fik_e0107_delay_100_jitter_5_plr_3_evs,3.6979153,3.94,3.648332,3.596,0.2420846843719482,0.34399999999999986,0.29166800000000004,96.74617359715123,95.3763440860215,96.0797311827957
12313,Heber-20130715-mwp_a0554_delay_300_jitter_10_plr_5_opus,2.770734,3.19,2.960086,1.923,0.41926592826843256,1.267,0.22991399999999995,93.73294576579323,81.06128550074739,96.56331838565022
12314,Firefox005-20100820-qku_a0576_delay_100_jitter_5_plr_1_opus,3.9216275,3.61,3.558678,3.34,0.3116275215148927,0.27,0.05132199999999987,95.61705314325046,96.20253164556962,99.27817158931083
12315,anonymous-20080722-btg_b0442_delay_300_jitter_10_plr_5_evs,3.6055923,3.54,3.640529,3.002,0.06559225082397457,0.5380000000000003,0.10052899999999987,99.0682918917049,92.35795454545455,98.57203125
12316,anonymous-20130609-dyj_b0121_delay_300_jitter_5_plr_5_evs,3.6938438,3.38,1.0,2.228,0.3138438415527345,1.1519999999999997,2.38,95.43831625650095,83.25581395348837,65.40697674418604
12317,bendauphinee-20100503-zmm_b0512_delay_50_jitter_10_plr_3_evs,4.1004615,2.94,1.852598,2.4659999999999997,1.160461483001709,0.4740000000000002,1.087402,81.98041175463185,92.63975155279503,83.11487577639751
12318,wegoright-20120303-kwy_a0201_delay_300_jitter_5_plr_1_evs,3.696528,3.9,2.494593,3.446,0.20347204208374015,0.45399999999999974,1.4054069999999999,97.2503778096792,93.86486486486487,81.00801351351352
12319,mrteye-20130906-wdn_a0383_delay_50_jitter_1_plr_3_evs,3.2580006,3.54,2.451551,2.7460000000000004,0.2819993877410889,0.7939999999999996,1.0884490000000002,95.99432687867771,88.72159090909092,84.53907670454545
12320,soulphox-20100126-net_a0052_delay_300_jitter_1_plr_5_opus,3.1132157,3.69,3.964497,3.38,0.5767843151092529,0.31000000000000005,0.2744970000000002,91.9779650193428,95.6884561891516,96.18223922114046
12321,BhushanNKIITBombay-20140219-bbj_b0425_delay_100_jitter_5_plr_5_opus,4.160572,2.83,1.1043479999999999,3.205,1.330572052001953,0.375,1.7256520000000002,78.9799043917543,94.07582938388626,72.73851500789888
12322,anonymous-20121106-uew_a0304_delay_300_jitter_5_plr_1_opus,3.279812,4.22,2.687918,4.058,0.9401879024505613,0.16199999999999992,1.532082,87.82140022732433,97.90155440414507,80.15437823834196
12323,jfd3220-20120323-gwt_b0467_delay_50_jitter_10_plr_5_opus,3.1642437,2.47,1.235814,2.336,0.694243698120117,0.13400000000000034,1.2341860000000002,88.37112733467141,97.75544388609714,79.32686767169179
12324,soulphox-20100203-ana_b0061_delay_300_jitter_5_plr_5_evs,3.5841296,3.83,4.6900260000000005,3.1069999999999998,0.24587042808532722,0.7230000000000003,0.8600260000000004,96.64569675190549,90.13642564802183,88.26703956343792
12325,anonymous-20111106-crv_a0067_delay_300_jitter_5_plr_1_opus,3.1879845,3.99,3.4475239999999996,3.819,0.8020155334472658,0.17100000000000026,0.5424760000000006,89.29218246398844,97.71695594125501,92.7573297730307
12326,ideotek-20100213-qti_rb-33_delay_300_jitter_10_plr_3_evs,4.08128,3.73,1.0,3.023,0.3512802314758301,0.7069999999999999,2.73,95.14135226174508,90.22130013831259,62.24066390041494
12327,pachomius-20120704-vsd_a0052_delay_300_jitter_1_plr_5_evs,3.6048348,2.97,2.299649,1.597,0.6348347949981687,1.3730000000000002,0.6703510000000001,90.18802480682892,78.7789799072643,89.63908809891808
12328,kadoban-20120417-bwn_b0524_delay_50_jitter_5_plr_1_opus,2.3849814,3.09,4.253108,3.28,0.7050186061859129,0.18999999999999995,1.1631080000000003,89.30169034619252,97.11684370257967,82.35040971168436
12329,observing-20080807-kuj_b0120_delay_300_jitter_10_plr_3_evs,3.6627367,2.25,4.294096,1.284,1.4127366542816162,0.966,2.0440959999999997,75.43066688205884,83.2,64.4505043478261
12330,rocketman768-20080408-oln_b0264_delay_50_jitter_1_plr_5_opus,3.4921975,4.17,3.7584160000000004,2.421,0.6778024864196777,1.749,0.4115839999999995,91.16294020313327,77.19687092568448,94.63384615384616
12331,bugsysservant-20091103-xxr_b0364_delay_50_jitter_10_plr_3_evs,3.9430766,2.91,3.3170029999999997,1.296,1.0330766105651854,1.614,0.40700299999999956,83.8833602095915,74.82059282371294,93.65049921996881
12332,Keren-20080605-vdf_b0069_delay_100_jitter_10_plr_5_evs,3.7752953,2.41,1.0,1.75,1.3652952575683592,0.6600000000000001,1.4100000000000001,76.8985574015506,88.83248730964466,76.14213197969542
12333,ralfherzog-20071123-en19_en19-66_delay_50_jitter_10_plr_3_opus,3.233925,3.38,3.524614,2.294,0.14607489585876454,1.0859999999999999,0.14461400000000024,97.87681837414587,84.21511627906978,97.89805232558139
12334,anonymous-20080528-bbw_a0301_delay_50_jitter_1_plr_5_opus,3.8697925,3.69,2.3885389999999997,2.923,0.17979246139526373,0.7669999999999999,1.3014610000000002,97.49940943817435,89.33240611961057,81.89901251738524
12335,farmerjack-20080915-zfv_b0004_delay_300_jitter_1_plr_3_opus,2.9457257,3.82,3.572264,2.113,0.8742743206024168,1.7069999999999999,0.24773599999999973,88.05636174040414,76.68032786885246,96.61562841530055
12336,halespawn-20090430-ycu_a0434_delay_50_jitter_5_plr_3_opus,3.9294784,3.53,2.785384,2.9139999999999997,0.3994784069061281,0.6160000000000001,0.7446159999999997,94.31751910517599,91.2375533428165,89.4080227596017
12337,anonymous-20130213-cio_a0309_delay_50_jitter_10_plr_1_evs,3.3982372,3.17,3.844724,2.7760000000000002,0.22823722839355476,0.3939999999999997,0.6747239999999999,96.57815249784775,94.09295352323838,89.88419790104948
12338,anonymous-20141225-nas_b0009_delay_50_jitter_10_plr_1_evs,4.0475802,3.73,5.0,3.2960000000000003,0.31758024215698244,0.4339999999999997,1.27,95.60746553033219,93.9972337482711,82.43430152143846
12339,EagleX-20071225-npo_b0211_delay_100_jitter_1_plr_1_opus,3.497436,3.84,2.791627,3.2710000000000004,0.34256395339965806,0.5689999999999995,1.0483729999999998,95.33291616621719,92.24795640326977,85.71698910081744
12340,anonymous-20100508-znh_a0545_delay_50_jitter_5_plr_1_evs,3.815432,4.29,3.005484,4.0489999999999995,0.474567928314209,0.24100000000000055,1.284516,93.90798551586381,96.90629011553273,83.51070603337612
12341,ralfherzog-20071007-en11_en11-027_delay_50_jitter_5_plr_3_opus,3.1494496,3.8,5.0,3.135,0.6505504131317137,0.665,1.2000000000000002,91.08835050504501,90.89041095890411,83.56164383561644
12342,Mariane-20090907-ben_b0464_delay_50_jitter_5_plr_5_opus,3.0720658,3.07,1.449531,2.022,0.0020658302307130505,1.048,1.620469,99.96855661749295,84.04870624048706,75.33532724505328
12343,vertago1-20090805-hyu_a0357_delay_100_jitter_10_plr_3_evs,3.4580483,3.23,4.935529,2.0340000000000003,0.22804834365844728,1.1959999999999997,1.7055289999999999,96.6114659188938,82.22882615156018,74.65781575037147
12344,anonymous-20131123-vth_a0515_delay_100_jitter_1_plr_1_opus,2.8758051,3.53,4.396408,3.153,0.6541948604583738,0.3769999999999998,0.8664080000000003,90.69424096076281,94.63726884779517,87.67556187766714
12345,ralfherzog-20071001-en10_en10-123_delay_50_jitter_5_plr_3_opus,3.5135393,3.57,4.56494,3.4730000000000003,0.05646068572998031,0.09699999999999953,0.9949400000000002,99.20140472800594,98.62800565770864,85.92729844413013
12346,soulphox-20100120-oau_a0422_delay_50_jitter_1_plr_1_evs,4.3830714,4.18,3.707983,4.196000000000001,0.20307142257690458,0.016000000000000902,0.4720169999999997,97.35584085186322,99.79166666666666,93.8539453125
12347,anonymous-20120714-bcy_a0424_delay_100_jitter_1_plr_5_evs,4.0962496,2.9,2.278627,1.973,1.1962495803833009,0.9269999999999998,0.6213729999999997,81.30860030651093,85.515625,90.291046875
12348,anonymous-20130703-jzv_a0339_delay_300_jitter_5_plr_1_opus,4.156408,4.24,5.0,4.248,0.08359216690063498,0.008000000000000007,0.7599999999999998,98.91999784366105,99.89664082687338,90.18087855297158
12349,ralfherzog-20080204-en53_en53-18_delay_100_jitter_5_plr_5_opus,3.5487165,3.88,4.684323,2.532,0.3312834548950194,1.3479999999999999,0.8043230000000001,95.51106429681545,81.73441734417344,89.10131436314363
12350,anonymous-20110926-zwj_b0366_delay_50_jitter_10_plr_3_evs,4.033505,3.06,2.380371,2.124,0.9735049629211425,0.9359999999999999,0.6796290000000003,85.15998532132404,85.73170731707317,89.6398018292683
12351,ralfherzog-20080312-en59_en59-51_delay_300_jitter_1_plr_5_evs,3.2174954,3.87,5.0,2.4,0.6525045585632325,1.4700000000000002,1.13,91.14647817417595,80.05427408412483,84.66757123473542
12352,DanR-20090223-uln_a0410_delay_100_jitter_10_plr_3_opus,3.9359632,2.92,1.831857,2.188,1.0159631538391114,0.7319999999999998,1.0881429999999999,84.17502875640014,88.5981308411215,83.05073208722742
12353,Shane-20080602-xrq_b0317_delay_50_jitter_10_plr_1_opus,3.9492285,2.84,1.0,2.043,1.1092285251617433,0.7969999999999997,1.8399999999999999,82.50428193751193,87.42902208201893,70.97791798107255
12354,ralfherzog-20071014-en14_en14-10_delay_300_jitter_5_plr_3_opus,3.1803248,4.01,4.546577,2.267,0.8296752071380613,1.7429999999999999,0.5365770000000003,88.95239404609772,76.79094540612516,92.85516644474035
